Name,RA,Dec,D,z,Origin,F60,F70,F100,F160,F250,F350,F500,sigma60,sigma70,sigma100,sigma160,sigma250,sigma350,sigma500,L_IR
HATLAS J141705.4+013853,214.272817,1.648162,5.357315361479451e+25,0.42271,H-ATLAS,,,179.09031121701003,191.43420678347724,109.597,58.741,25.072,,,41.3164,47.9445,6.492,7.5040000000000004,7.924,
HATLAS J142057.9+015233,215.241389,1.876,3.3539777560547943e+25,0.26464,H-ATLAS,,,157.94031121701002,296.86720678347723,137.189,66.249,23.162,,,41.3164,47.9445,7.233,8.085,8.675,
HATLAS J141635.4+001856,214.147624,0.315796,1.480926166849315e+25,0.11685,H-ATLAS,,,84.53891121701001,164.54320678347722,106.253,76.06599999999999,42.048,,,32.1366,35.596999999999994,6.477,7.415,7.687,
HATLAS J145440.8+005444,223.670202,0.912342,1.0125048478356164e+25,0.07989,H-ATLAS,,,167.68907517234234,76.55739062214643,143.68,80.696,34.568000000000005,,,64.371,66.22590000000001,7.329,8.116999999999999,8.633000000000001,
HATLAS J143305.5+002114,218.273118,0.354033,6.629631817534247e+24,0.05231,H-ATLAS,,,225.64431121701,200.43220678347723,130.105,55.991,18.413,,,41.3164,47.9445,7.084,8.033999999999999,8.966999999999999,
HATLAS J141617.2-000926,214.072028,-0.157457,1.0599046241643835e+25,0.08363,H-ATLAS,,,143.82157820181177,291.13592404041066,108.144,48.588,15.077,,,36.0862,39.419200000000004,6.485,7.478000000000001,7.828,
HATLAS J142217.1+005332,215.571593,0.892258,1.6055090014246573e+25,0.12668,H-ATLAS,,,267.32631121701,212.2322067834772,138.118,57.164,10.540000000000001,,,41.3164,47.9445,7.2379999999999995,8.116,8.921999999999999,
HATLAS J141349.0-004630,213.45448,-0.775185,1.5150185193424656e+25,0.11954,H-ATLAS,,,70.54691121701002,167.7972067834772,138.793,68.378,7.887,,,41.3164,47.9445,7.31,8.156,8.985,
HATLAS J142658.4+014601,216.743668,1.766986,1.091969178739726e+25,0.08616,H-ATLAS,,,100.02431121701002,188.79720678347724,139.61200000000002,71.76100000000001,27.869999999999997,,,29.2151,33.9019,7.39,8.047,8.507000000000001,
HATLAS J145023.0-005305,222.595923,-0.884853,1.0543281798904108e+25,0.08319,H-ATLAS,,,445.49331121701005,403.77520678347724,139.05100000000002,56.466,19.534,,,41.3164,47.9445,7.23,8.115,8.721,
HATLAS J144033.5+003812,220.139927,0.636829,6.352076977534246e+24,0.05012,H-ATLAS,,,155.20037792745978,178.5112525961995,104.839,53.236,24.891,,,48.698100000000004,49.1614,6.435,7.386,7.585,
HATLAS J142212.5-003555,215.552124,-0.598645,1.6186896878904109e+25,0.12772,H-ATLAS,,,245.19168554415555,207.33247226060928,140.76,56.074,19.067,,,58.8049,61.8277,7.39,8.267999999999999,8.706999999999999,
HATLAS J144759.5+002029,221.998292,0.341593,1.5289596300273974e+25,0.12064,H-ATLAS,,,172.28331121701,202.9462067834772,135.719,57.681000000000004,4.592,,,41.3164,47.9445,7.269,8.013,8.577,
HATLAS J143237.3+012051,218.155524,1.347735,1.7517639262465756e+25,0.13822,H-ATLAS,,,515.57331121701,270.3882067834772,138.954,51.816,18.892,,,41.3164,47.9445,7.138,8.108,8.676,
HATLAS J141312.6-004507,213.302544,-0.752112,8.88302225369863e+24,0.07009,H-ATLAS,,,180.49931121701002,212.78820678347722,142.12199999999999,59.461,28.709,,,41.3164,47.9445,7.4590000000000005,8.128,8.959999999999999,
HATLAS J144500.0+012430,221.250413,1.408538,4.281188353972602e+24,0.03378,H-ATLAS,,,155.07731121701002,188.41520678347723,129.829,64.042,31.632,,,41.3164,47.9445,7.116,8.035,8.829,
HATLAS J142148.4-012330,215.451935,-1.391693,1.0615522099726027e+25,0.08376,H-ATLAS,,,200.39231121701002,264.48020678347723,143.626,65.966,27.708,,,41.3164,47.9445,7.29,8.148000000000001,8.822999999999999,
HATLAS J141846.5-010812,214.693987,-1.136709,1.0425416044931507e+25,0.08226,H-ATLAS,,,180.28431121701,215.1532067834772,138.996,69.321,47.15,,,41.3164,47.9445,7.359,8.09,8.734,
HATLAS J140512.0+010925,211.300398,1.15696,1.5738246589589041e+25,0.12418,H-ATLAS,,,195.92031121701004,276.6592067834772,137.767,49.511,11.41,,,41.3164,47.9445,7.285,8.298,9.015,
HATLAS J142743.3+004859,216.930786,0.816459,1.4018420480547945e+25,0.11061,H-ATLAS,,,131.50831121701,188.57520678347723,103.396,50.488,16.082,,,29.2151,33.9019,6.486,7.368,7.627,
HATLAS J141611.7+015204,214.048832,1.86793,1.0410207560547947e+25,0.08214,H-ATLAS,,,78.78401121701002,103.29520678347721,111.13199999999999,57.497,28.836000000000002,,,41.3164,47.9445,6.633,7.548,7.948,
HATLAS J144432.9+020455,221.137196,2.082213,2.0639180682191783e+25,0.16285,H-ATLAS,,,261.88331121701003,318.0782067834772,132.61800000000002,63.162,34.028999999999996,,,41.3164,47.9445,7.231,8.0,8.318000000000001,
HATLAS J144529.1-002211,221.371381,-0.36977,7.354949785260275e+25,0.58033,H-ATLAS,,,17.20491121701002,84.06110678347721,100.164,60.067,30.392,,,41.3164,47.9445,6.409,7.37,7.649,
HATLAS J145054.3+004647,222.726552,0.779843,4.240632395616439e+25,0.3346,H-ATLAS,,,384.40831121701,258.5972067834772,133.83800000000002,60.352999999999994,17.366,,,41.3164,47.9445,7.305,8.146,8.818,
HATLAS J145103.0+004058,222.762837,0.682942,8.752482762739725e+24,0.06906,H-ATLAS,,,171.10731121701002,239.1132067834772,134.363,52.479,10.158999999999999,,,41.3164,47.9445,7.195,8.101,8.555,
HATLAS J143852.1+021130,219.717392,2.191705,5.466689711671233e+25,0.43134,H-ATLAS,,,127.45731121701002,127.41920678347721,131.87699999999998,88.963,43.674,,,41.3164,47.9445,7.16,8.043,8.547,
HATLAS J143422.1+000622,218.592302,0.106124,1.7351613307945207e+25,0.13691,H-ATLAS,,,193.45631121701,185.3202067834772,135.169,64.306,30.336,,,41.3164,47.9445,7.233,8.052,8.767999999999999,
HATLAS J145014.3+014633,222.559671,1.775916,2.18216403430137e+25,0.17218,H-ATLAS,,,448.15331121701,308.88820678347724,132.069,51.199,10.618,,,41.3164,47.9445,7.133,8.08,8.847000000000001,
HATLAS J142202.7-005755,215.511442,-0.965487,9.486292134246575e+24,0.07485,H-ATLAS,,,231.68331121701002,287.8132067834772,137.337,65.80900000000001,23.912,,,41.3164,47.9445,7.306,8.115,8.886,
HATLAS J141305.4-000102,213.27263,-0.017489,2.278737910136986e+25,0.1798,H-ATLAS,,,226.32631121701002,208.2082067834772,134.056,58.82,25.950999999999997,,,41.3164,47.9445,7.3229999999999995,8.116,8.626,
HATLAS J141445.1+014956,213.688116,1.832452,1.6133667183561644e+25,0.1273,H-ATLAS,,,294.53335571230946,393.2371630190462,132.874,62.193,12.623000000000001,,,40.9922,43.3091,7.138,8.095,8.7,
HATLAS J143802.1+022425,219.508891,2.40716,2.386971624e+25,0.18834,H-ATLAS,,,182.40331121701004,240.1812067834772,138.06,58.208999999999996,19.317999999999998,,,41.3164,47.9445,7.276000000000001,8.128,8.925,
HATLAS J143330.6-010341,218.37789,-1.061593,4.962021504876713e+25,0.39152,H-ATLAS,,,233.82231121701003,332.4312067834772,132.29,61.129999999999995,21.337,,,45.448,50.3418,7.283,8.008,8.894,
HATLAS J143648.4-003448,219.202015,-0.580225,1.0417811802739725e+25,0.0822,H-ATLAS,,,185.06300000000002,249.398,131.188,65.66,18.929000000000002,,,41.3164,47.9445,7.2379999999999995,8.131,8.657,
HATLAS J143519.5+005953,218.831458,0.998198,1.5832032243287671e+25,0.12492,H-ATLAS,,,390.60031121701,237.57320678347722,137.926,70.88,40.098,,,41.3164,47.9445,7.45,8.012,8.725,
HATLAS J141419.8-001953,213.582545,-0.331499,1.824004227068493e+25,0.14392,H-ATLAS,,,365.73731121701,278.4972067834772,134.082,41.949,19.282,,,41.3164,47.9445,7.364,8.222999999999999,8.882,
HATLAS J142648.9+005320,216.704075,0.888907,2.783786329041096e+25,0.21965,H-ATLAS,,,114.38531121701003,166.31320678347723,103.51599999999999,47.538,18.006999999999998,,,29.2151,33.9019,6.492,7.539,7.946999999999999,
HATLAS J142607.5+022924,216.531403,2.490144,1.3756074124931506e+25,0.10854,H-ATLAS,,,168.83431121701,273.9192067834772,129.33700000000002,67.907,42.109,,,41.3164,47.9445,7.233,8.139999999999999,8.940999999999999,
HATLAS J141805.4+005321,214.522617,0.889217,1.5195810646575343e+25,0.1199,H-ATLAS,,,122.1149534266442,262.3153464112505,100.612,56.5,23.378,,,57.73650000000001,61.047700000000006,6.425,7.422,7.590999999999999,
HATLAS J142215.1+010610,215.562932,1.10305,1.480419217369863e+25,0.11681,H-ATLAS,,,195.91331121701003,255.37620678347722,138.606,53.940000000000005,7.678,,,41.3164,47.9445,7.347,8.046,8.561,
HATLAS J141636.8+012926,214.153554,1.490631,1.360018716e+25,0.10731,H-ATLAS,,,198.83031121701003,218.60420678347722,100.09400000000001,62.15,16.907999999999998,,,41.3164,47.9445,6.473999999999999,7.467,7.805999999999999,
HATLAS J140447.3+000845,211.197365,0.14584,5.92370466739726e+24,0.04674,H-ATLAS,,,188.27964223019777,229.27939606203137,138.703,75.641,41.644,,,62.411,64.4923,7.436,8.179,8.605,
HATLAS J143827.6-003555,219.615133,-0.598685,1.1867687313972604e+25,0.09364,H-ATLAS,,,238.22731121701003,182.29320678347722,122.306,72.869,16.053,,,41.3164,47.9445,7.029999999999999,8.222,8.701,
HATLAS J142538.1+010045,216.408755,1.012698,6.935068878904109e+24,0.05472,H-ATLAS,,,230.67531121701,309.2552067834772,133.64200000000002,60.503,30.144000000000002,,,29.2151,33.9019,7.324,8.057,8.67,
HATLAS J143143.3+015346,217.930674,1.896259,1.3854929273424656e+25,0.10932,H-ATLAS,,,149.02831121701,245.36220678347723,130.53,53.532000000000004,12.147,,,41.3164,47.9445,7.31,7.985000000000001,8.525,
HATLAS J143037.8+012305,217.657742,1.384801,1.813358288e+25,0.14308,H-ATLAS,,,235.01631121701,131.57320678347722,120.607,48.469,15.237,,,41.3164,47.9445,6.897,7.808,8.351,
HATLAS J141305.2-005046,213.272031,-0.846179,3.266022021369863e+24,0.02577,H-ATLAS,,,345.14531121701003,407.6422067834772,128.09599999999998,44.317,24.176,,,41.3164,47.9445,7.276999999999999,8.027,8.928,
HATLAS J144733.1-013843,221.88797,-1.645442,5.429428924931507e+24,0.04284,H-ATLAS,,,418.2775164657682,274.16136823318897,127.241,71.535,42.07,,,106.53500000000001,98.51310000000001,7.204999999999999,8.028,8.694,
HATLAS J145001.6+022006,222.506939,2.335079,6.586160899671233e+25,0.51967,H-ATLAS,,,161.89731121701,187.48420678347722,134.534,66.956,25.45,,,41.3164,47.9445,7.369,8.123999999999999,8.681,
HATLAS J145211.1-001520,223.046527,-0.255599,5.476321751780821e+24,0.04321,H-ATLAS,,,150.56153461015222,243.90402848641574,125.476,59.606,28.219,,,105.00800000000001,97.43509999999999,7.125,8.119,8.56,
HATLAS J145051.8+021705,222.715905,2.284806,2.793291631780822e+25,0.2204,H-ATLAS,,,111.61531121701002,283.7092067834772,127.10099999999998,62.82600000000001,22.923,,,41.3164,47.9445,7.191000000000001,8.030000000000001,8.427999999999999,
HATLAS J143820.9+014259,219.587272,1.716404,1.7763509760000001e+25,0.14016,H-ATLAS,,,167.30631121701003,220.18620678347722,131.018,62.171,28.741,,,41.3164,33.9019,7.288,8.068999999999999,8.507000000000001,
HATLAS J143011.0-010225,217.54618,-1.040288,3.830003317260274e+24,0.03022,H-ATLAS,,,214.90431121701002,182.55820678347723,115.687,52.651,20.128,,,41.3164,47.9445,6.869,7.846000000000001,8.414,
HATLAS J143058.5-001809,217.743787,-0.302729,1.1828398729315068e+25,0.09333,H-ATLAS,,,57.15791121701002,97.61570678347721,100.48700000000001,48.073,10.626999999999999,,,29.2151,33.9019,6.485,7.453,7.651,
HATLAS J143713.1-012813,219.304707,-1.470425,1.3393605247123287e+25,0.10568,H-ATLAS,,,168.1862015889436,464.20484804726766,127.78200000000001,52.155,23.757,,,49.6831,54.6856,7.313,8.211,8.401,
HATLAS J143053.1+010131,217.721345,1.025483,1.6612734441643837e+25,0.13108,H-ATLAS,,,252.36731121701,224.35120678347724,101.684,45.343,20.646,,,41.3164,47.9445,6.543,7.420999999999999,7.749,
HATLAS J144525.3+001404,221.355492,0.234613,4.80841581260274e+24,0.03794,H-ATLAS,,,48.779623895505075,334.5369157557264,112.17699999999999,69.542,28.977,,,73.20500000000001,72.9416,6.846,7.802,8.144,
HATLAS J144057.8-000751,220.240879,-0.130917,1.869376205479452e+25,0.1475,H-ATLAS,,,190.94631121701002,232.60820678347721,116.04100000000001,48.378,13.566,,,29.2151,33.9019,6.9670000000000005,7.805999999999999,8.283000000000001,
HATLAS J141512.3-010744,213.801495,-1.129141,9.738499500273974e+24,0.07684,H-ATLAS,,,40.29833452924043,190.26841505986454,126.28500000000001,63.464000000000006,29.500999999999998,,,71.1972,71.2121,7.298,8.174000000000001,8.618,
HATLAS J142004.6-003100,215.019236,-0.516885,1.7530312999452053e+25,0.13832,H-ATLAS,,,114.03331121701002,150.08520678347722,100.208,47.400999999999996,26.365,,,29.2151,33.9019,6.485,7.449,7.787999999999999,
HATLAS J143447.7+020228,218.699098,2.041341,3.547505719835616e+25,0.27991,H-ATLAS,,,138.68431121701002,78.74860678347721,128.629,69.106,24.917,,,41.3164,47.9445,7.3,8.123,8.61,
HATLAS J144513.0+002450,221.304439,0.414135,1.497655499671233e+25,0.11817,H-ATLAS,,,220.48031121701004,250.0302067834772,122.80000000000001,49.049,15.983,,,41.3164,47.9445,6.979,7.920999999999999,8.366999999999999,
HATLAS J143541.7+022848,218.92387,2.480125,7.746188046027398e+24,0.06112,H-ATLAS,,,78.17191275264025,168.9543997244388,122.641,76.19,51.632999999999996,,,91.9821,86.9953,7.189,8.056000000000001,8.626,
HATLAS J144116.6+011013,220.319528,1.170463,1.646191697150685e+25,0.12989,H-ATLAS,,,244.42031121701,266.6872067834772,102.767,61.295,22.887999999999998,,,32.1366,35.596999999999994,6.518000000000001,7.357,7.686,
HATLAS J142348.9-001453,215.953833,-0.248271,1.0711842500821917e+25,0.08452,H-ATLAS,,,309.6893112170101,315.06620678347724,125.531,49.476,11.886000000000001,,,41.3164,47.9445,7.2909999999999995,8.134,8.91,
HATLAS J144140.5-002034,220.419134,-0.342982,2.214355326246575e+25,0.17472,H-ATLAS,,,216.61531121701003,201.4462067834772,101.29,40.878,7.6160000000000005,,,29.2151,33.9019,6.645,7.462,7.868999999999999,
HATLAS J143523.6+015150,218.848467,1.863946,6.526974547945205e+24,0.0515,H-ATLAS,,,119.78583326828479,137.23606502732636,125.313,64.66,24.772,,,96.1841,90.322,7.282,8.337000000000002,8.806,
HATLAS J142521.1+005959,216.337937,0.999815,3.5296357506849315e+25,0.2785,H-ATLAS,,,319.81231121701006,289.7262067834772,127.87299999999999,60.304,20.567999999999998,,,29.2151,33.9019,7.418,8.137,8.647,
HATLAS J141244.9+012254,213.187431,1.381731,1.478771631561644e+25,0.11668,H-ATLAS,,,239.48031121701,183.3162067834772,115.009,45.199000000000005,36.885,,,29.2151,33.9019,6.947,7.981,8.52,
HATLAS J144838.8+002115,222.161854,0.35438,4.600566526027397e+25,0.363,H-ATLAS,,,166.536,131.988,127.674,75.266,42.345,,,45.448,50.3418,7.31,8.189,8.455,
HATLAS J141136.0-005723,212.900336,-0.956526,2.195724932876712e+25,0.17325,H-ATLAS,,,233.99231121701004,217.0712067834772,125.287,50.681,32.32,,,41.3164,47.9445,7.318,8.08,8.678,
HATLAS J140638.2+010253,211.65953,1.048198,2.994930787232877e+25,0.23631,H-ATLAS,,,801.40631121701,328.65220678347725,130.55800000000002,40.547,3.463,,,41.3164,47.9445,7.339,8.012,8.600999999999999,
HATLAS J141022.0-010653,212.59167,-1.114853,6.861561204383561e+24,0.05414,H-ATLAS,,,204.09631121701003,158.04720678347724,128.02700000000002,51.795,26.256,,,41.3164,47.9445,7.3340000000000005,8.149,8.403,
HATLAS J143115.1+020837,217.813134,2.14371,3.9334210110684935e+25,0.31036,H-ATLAS,,,310.97131121701,219.20520678347722,135.345,57.982,14.218,,,41.3164,47.9445,7.5440000000000005,8.238000000000001,8.706,
HATLAS J141226.1+015109,213.10896,1.852774,3.275147112e+25,0.25842,H-ATLAS,,,250.66031121701005,166.5002067834772,124.08800000000001,60.293,30.017,,,41.3164,47.9445,7.3,8.076,8.746,
HATLAS J141833.7+020742,214.640629,2.128497,6.580204243287672e+24,0.05192,H-ATLAS,,,415.70831121701,349.0622067834772,135.883,51.056999999999995,16.072,,,41.3164,47.9445,7.581,8.478,8.944,
HATLAS J140905.0+012547,212.271195,1.42997,3.925056344657534e+25,0.3097,H-ATLAS,,,50.511311217010025,142.23120678347723,123.621,83.868,32.535000000000004,,,41.3164,47.9445,7.335,8.267999999999999,8.600999999999999,
HATLAS J142720.0+000558,216.833432,0.099512,1.0699168763835615e+25,0.08442,H-ATLAS,,,240.25589240028708,255.4072342763692,124.113,55.036,29.953,,,45.522,46.832899999999995,7.279,8.177999999999999,9.006,
HATLAS J142926.2+014924,217.359425,1.8234,1.7472013809315069e+25,0.13786,H-ATLAS,,,171.55531121701,230.68620678347722,102.881,39.065999999999995,12.705,,,41.3164,47.9445,6.696,7.538,7.816999999999999,
HATLAS J143032.6+015112,217.636137,1.853411,4.339487544109589e+24,0.03424,H-ATLAS,,,187.55031121701,304.6062067834772,130.903,53.219,22.884999999999998,,,41.3164,47.9445,7.321000000000001,8.109,8.659,
HATLAS J142603.8-011319,216.516082,-1.222095,1.0517934324931507e+25,0.08299,H-ATLAS,,,233.68731121701003,288.23220678347724,118.84100000000001,55.482,18.47,,,41.3164,47.9445,7.172000000000001,8.205,8.554,
HATLAS J141109.2-001430,212.788741,-0.241783,2.2966265096810413e+25,0.18121147,H-ATLAS,,,69.62911121701002,170.21620678347722,118.15,77.57600000000001,43.865,,,45.448,50.3418,7.184,8.078999999999999,8.581999999999999,
HATLAS J144741.9-003153,221.92463,-0.531473,3.6549790094794517e+25,0.28839,H-ATLAS,,,83.91891121701002,119.98920678347721,124.861,96.926,64.72500000000001,,,45.448,50.3418,7.353,8.043,8.827,
HATLAS J143610.4-003555,219.04347,-0.598782,1.0263192211506848e+25,0.08098,H-ATLAS,,,179.12531121701002,221.51620678347723,122.308,46.150999999999996,14.253,,,41.3164,47.9445,7.355,8.161,8.953,
HATLAS J143256.7+005103,218.236518,0.850979,2.8197797420821918e+25,0.22249,H-ATLAS,,,269.47631121701005,179.2902067834772,126.98799999999999,45.614000000000004,24.795,,,41.3164,47.9445,7.43,7.936,8.756,
HATLAS J141002.2+011548,212.509562,1.263374,3.2774283846575346e+24,0.02586,H-ATLAS,,,94.13540785711706,181.41106573539972,124.21799999999999,65.548,52.706,,,67.316,68.3266,7.420999999999999,8.112,8.536,
HATLAS J141250.7+012437,213.211658,1.410497,6.007097856767123e+25,0.47398,H-ATLAS,,,173.86431121701003,165.4532067834772,118.021,90.442,64.929,,,29.2151,33.9019,7.098,8.045,8.392999999999999,
HATLAS J140458.4-003100,211.243716,-0.516896,2.020193675616438e+25,0.1594,H-ATLAS,,,152.67931121701002,113.56020678347721,123.31200000000001,108.32600000000001,49.487,,,45.448,50.3418,7.39,8.092,8.696,
HATLAS J145339.4+013523,223.414439,1.589767,1.1479237275342467e+26,0.90575,H-ATLAS,,,81.72321121701002,153.96720678347722,120.252,85.59,33.641,,,41.3164,47.9445,7.183,8.09,8.512,
HATLAS J142011.0-010900,215.045871,-1.150179,1.5202147515068493e+25,0.11995,H-ATLAS,,,298.80831121701,230.60820678347721,124.003,53.729,14.933,,,45.448,50.3418,7.29,8.1,8.622,
HATLAS J141130.2+005859,212.875873,0.983324,2.2812726575342467e+22,0.00018,H-ATLAS,,,197.71431121701002,128.56220678347722,128.022,100.823,62.61,,,45.448,50.3418,7.41,8.097,8.661999999999999,
HATLAS J144611.9-013106,221.549908,-1.518411,1.6655825147397262e+25,0.13142,H-ATLAS,,,197.15531121701002,192.66120678347724,120.97,44.791,11.972999999999999,,,41.3164,47.9445,7.233,8.047,8.64,
HATLAS J143924.4-001837,219.851972,-0.310486,1.064593906849315e+25,0.084,H-ATLAS,,,305.52231121701,333.8772067834772,120.198,41.39,23.953,,,41.3164,47.9445,7.207,8.013,8.48,
HATLAS J142219.7+022622,215.582365,2.439668,6.767775550684932e+24,0.0534,H-ATLAS,,,187.59331121701004,236.26320678347722,118.035,47.422,11.938,,,41.3164,47.9445,7.274,8.187,8.64,
HATLAS J141826.0+012121,214.608539,1.355883,1.0526805940821917e+25,0.08306,H-ATLAS,,,230.89164806756747,173.44226751533895,121.07900000000001,62.878,31.102,,,56.4129,60.0584,7.295,8.072,8.577,
HATLAS J144926.8-000951,222.361801,-0.164291,5.194964790684932e+24,0.04099,H-ATLAS,,,256.36531121701,304.7442067834772,123.811,40.254,17.956,,,41.3164,47.9445,7.3870000000000005,8.118,8.433,
HATLAS J142328.9+010442,215.870526,1.078567,2.8199064794520548e+25,0.2225,H-ATLAS,,,168.96831121701004,259.35720678347724,124.514,64.451,34.702999999999996,,,41.3164,47.9445,7.412,8.186,8.755,
HATLAS J142003.7+014044,215.015572,1.678889,9.175785578082192e+23,0.00724,H-ATLAS,,,95.49711121701002,121.77320678347722,121.404,108.22500000000001,76.824,,,41.3164,47.9445,7.2909999999999995,8.088,8.706999999999999,
HATLAS J141446.3+001729,213.693124,0.291621,1.0496388972054795e+25,0.08282,H-ATLAS,,,163.20531121701,205.40120678347722,125.526,57.219,19.977,,,29.2151,33.9019,7.452,8.122,8.557,
HATLAS J142931.0+015537,217.379332,1.927022,8.13907389260274e+24,0.06422,H-ATLAS,,,217.61731121701004,203.84120678347722,105.067,39.924,15.177,,,41.3164,47.9445,6.760000000000001,7.686,8.252,
HATLAS J140723.9-014430,211.849653,-1.741668,1.4320055420821916e+25,0.11299,H-ATLAS,,,178.76331121701003,218.35920678347722,123.85300000000001,57.678,23.924999999999997,,,41.3164,47.9445,7.462,8.224,8.591,
HATLAS J142354.3-000300,215.976341,-0.050255,9.08567530810959e+25,0.71689,H-ATLAS,,,43.94101121701002,92.17780678347721,125.41499999999999,72.672,31.209,,,41.3164,47.9445,7.394,8.18,8.633000000000001,
